2023-08-25 06:43:04 | INFO | model_worker | args: Namespace(host='localhost', port=21002, worker_address='http://localhost:21002', controller_address='http://localhost:21001', model_path='lmsys/longchat-13b-16k', revision='main', device='cuda', gpus=None, num_gpus=1, max_gpu_memory=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, model_names=['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'], conv_template=None, limit_worker_concurrency=5, stream_interval=2, no_register=False)
2023-08-25 06:43:04 | INFO | model_worker | Loading the model ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'] on worker 725662d0 ...
2023-08-25 06:43:06 | ERROR | stderr | Loading checkpoint shards:   0%|                                                                                             | 0/3 [00:00<?, ?it/s]
2023-08-25 06:43:11 | ERROR | stderr | Loading checkpoint shards:  33%|████████████████████████████▎                                                        | 1/3 [00:04<00:08,  4.41s/it]
2023-08-25 06:43:15 | ERROR | stderr | Loading checkpoint shards:  67%|████████████████████████████████████████████████████████▋                            | 2/3 [00:08<00:04,  4.45s/it]
2023-08-25 06:43:18 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:11<00:00,  3.67s/it]
2023-08-25 06:43:18 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:11<00:00,  3.88s/it]
2023-08-25 06:43:18 | ERROR | stderr | 
2023-08-25 06:43:23 | INFO | model_worker | Register to controller
2023-08-25 06:43:23 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m749989[0m]
2023-08-25 06:43:23 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2023-08-25 06:43:23 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2023-08-25 06:43:23 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://localhost:21002[0m (Press CTRL+C to quit)
2023-08-25 06:43:38 | INFO | stdout | [32mINFO[0m:     127.0.0.1:47302 - "[1mPOST /worker_get_conv_template HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:43:38 | INFO | stdout | [32mINFO[0m:     127.0.0.1:47308 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:43:38 | INFO | stdout | [32mINFO[0m:     127.0.0.1:47308 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:43:49 | INFO | stdout | [32mINFO[0m:     127.0.0.1:47322 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:43:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42436 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:43:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42436 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:02 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42448 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:02 | INFO | stdout | [32mINFO[0m:     127.0.0.1:53562 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:02 | INFO | stdout | [32mINFO[0m:     127.0.0.1:53562 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:08 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 3. worker_id: 725662d0. 
2023-08-25 06:44:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:53576 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:46206 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:46206 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:28 | INFO | stdout | [32mINFO[0m:     127.0.0.1:46212 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:28 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43436 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:28 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43436 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43448 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57070 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57070 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:44:53 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 6. worker_id: 725662d0. 
2023-08-25 06:45:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57086 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44490 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44490 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:29 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44500 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:30 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34236 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:30 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34236 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:38 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 8. worker_id: 725662d0. 
2023-08-25 06:45:49 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34238 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54478 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:45:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54478 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54492 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60880 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60880 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:23 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 10. worker_id: 725662d0. 
2023-08-25 06:46:30 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60884 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:31 | INFO | stdout | [32mINFO[0m:     127.0.0.1:37692 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:31 | INFO | stdout | [32mINFO[0m:     127.0.0.1:37692 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:44 | INFO | stdout | [32mINFO[0m:     127.0.0.1:37706 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:41102 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:46:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:41102 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:01 | INFO | stdout | [32mINFO[0m:     127.0.0.1:41118 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:01 | INFO | stdout | [32mINFO[0m:     127.0.0.1:49816 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:01 | INFO | stdout | [32mINFO[0m:     127.0.0.1:49816 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:09 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 13. worker_id: 725662d0. 
2023-08-25 06:47:15 | INFO | stdout | [32mINFO[0m:     127.0.0.1:49818 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:15 | INFO | stdout | [32mINFO[0m:     127.0.0.1:45592 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:45592 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:30 | INFO | stdout | [32mINFO[0m:     127.0.0.1:45604 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:30 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34306 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:30 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34306 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34318 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:59974 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:59974 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-25 06:47:54 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 16. worker_id: 725662d0. 
2023-08-25 06:47:58 | INFO | stdout | [32mINFO[0m:     127.0.0.1:59976 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
