2023-08-24 12:58:38 | INFO | model_worker | args: Namespace(host='localhost', port=21002, worker_address='http://localhost:21002', controller_address='http://localhost:21001', model_path='lmsys/vicuna-13b-v1.5-16k', revision='main', device='cuda', gpus=None, num_gpus=1, max_gpu_memory=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, model_names=['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'], conv_template=None, limit_worker_concurrency=5, stream_interval=2, no_register=False)
2023-08-24 12:58:38 | INFO | model_worker | Loading the model ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'] on worker d9a1b307 ...
2023-08-24 12:58:40 | ERROR | stderr | Loading checkpoint shards:   0%|                                                                                                                 | 0/3 [00:00<?, ?it/s]
2023-08-24 12:58:46 | ERROR | stderr | Loading checkpoint shards:  33%|███████████████████████████████████                                                                      | 1/3 [00:05<00:11,  5.95s/it]
2023-08-24 12:58:52 | ERROR | stderr | Loading checkpoint shards:  67%|██████████████████████████████████████████████████████████████████████                                   | 2/3 [00:11<00:05,  5.91s/it]
2023-08-24 12:58:56 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:15<00:00,  4.90s/it]
2023-08-24 12:58:56 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:15<00:00,  5.17s/it]
2023-08-24 12:58:56 | ERROR | stderr | 
2023-08-24 12:59:01 | INFO | model_worker | Register to controller
2023-08-24 12:59:01 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m584409[0m]
2023-08-24 12:59:01 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2023-08-24 12:59:01 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2023-08-24 12:59:01 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://localhost:21002[0m (Press CTRL+C to quit)
2023-08-24 12:59:13 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43818 - "[1mPOST /worker_get_conv_template HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:13 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43822 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:13 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43822 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:18 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43836 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:18 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43838 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:18 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43838 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:22 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43840 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:22 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50940 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:22 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50940 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:27 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50956 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:28 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50970 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:28 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50970 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50982 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36304 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36304 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:44 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36318 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:44 | INFO | stdout | [32mINFO[0m:     127.0.0.1:35552 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:44 | INFO | stdout | [32mINFO[0m:     127.0.0.1:35552 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:46 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 6. worker_id: d9a1b307. 
2023-08-24 12:59:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:35564 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44678 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 12:59:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44678 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 13:00:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44684 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 13:00:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40104 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-24 13:00:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40104 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
