2023-11-20 07:33:29 | INFO | model_worker | args: Namespace(host='localhost', port=21016, worker_address='http://localhost:21016', controller_address='http://localhost:21015', model_path='/data/ckpts/huggingface/models/models--lmsys--longchat-13b-16k/snapshots/70e2e38b82f1e25d8b90b50fbfc2361123bef45f', revision='main', device='cuda', gpus=None, num_gpus=1, max_gpu_memory=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, model_names=['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'], conv_template=None, limit_worker_concurrency=5, stream_interval=2, no_register=False)
2023-11-20 07:33:29 | INFO | model_worker | Loading the model ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'] on worker 1492c04b ...
2023-11-20 07:33:29 | ERROR | stderr | Loading checkpoint shards:   0%|                                                                                             | 0/3 [00:00<?, ?it/s]
2023-11-20 07:33:34 | ERROR | stderr | Loading checkpoint shards:  33%|████████████████████████████▎                                                        | 1/3 [00:04<00:08,  4.49s/it]
2023-11-20 07:33:38 | ERROR | stderr | Loading checkpoint shards:  67%|████████████████████████████████████████████████████████▋                            | 2/3 [00:09<00:04,  4.61s/it]
2023-11-20 07:33:41 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:12<00:00,  3.82s/it]
2023-11-20 07:33:41 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:12<00:00,  4.02s/it]
2023-11-20 07:33:41 | ERROR | stderr | 
2023-11-20 07:33:54 | INFO | model_worker | Register to controller
2023-11-20 07:33:54 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m1147639[0m]
2023-11-20 07:33:54 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2023-11-20 07:33:54 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2023-11-20 07:33:54 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://localhost:21016[0m (Press CTRL+C to quit)
2023-11-20 07:34:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42684 - "[1mPOST /worker_get_conv_template HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42700 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42700 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42704 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57908 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:10 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57908 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:13 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57912 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:13 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57926 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:14 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57926 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57934 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57940 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57940 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:19 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57954 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:19 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54010 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:19 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54010 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:21 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54018 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:21 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54022 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:21 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54022 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-20 07:34:32 | INFO | stdout | [32mINFO[0m:     127.0.0.1:54026 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
