2023-08-28 11:08:29 | INFO | model_worker | args: Namespace(host='localhost', port=21002, worker_address='http://localhost:21002', controller_address='http://localhost:21001', model_path='lmsys/longchat-7b-32k-v1.5', revision='main', device='cuda', gpus='0,1,2,6,5', num_gpus=1, max_gpu_memory='10GiB', load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, model_names=['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'], conv_template=None, limit_worker_concurrency=5, stream_interval=2, no_register=False)
2023-08-28 11:08:29 | INFO | model_worker | Loading the model ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'] on worker 4edfd226 ...
2023-08-28 11:08:32 | ERROR | stderr | Loading checkpoint shards:   0%|                                                                                                                 | 0/2 [00:00<?, ?it/s]
2023-08-28 11:08:37 | ERROR | stderr | Loading checkpoint shards:  50%|████████████████████████████████████████████████████▌                                                    | 1/2 [00:04<00:04,  4.37s/it]
2023-08-28 11:08:38 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:05<00:00,  2.70s/it]
2023-08-28 11:08:38 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:05<00:00,  2.95s/it]
2023-08-28 11:08:38 | ERROR | stderr | 
2023-08-28 11:08:45 | INFO | model_worker | Register to controller
2023-08-28 11:08:45 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m1044090[0m]
2023-08-28 11:08:45 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2023-08-28 11:08:45 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2023-08-28 11:08:45 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://localhost:21002[0m (Press CTRL+C to quit)
2023-08-28 11:08:58 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44080 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-08-28 11:08:58 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44080 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
