2023-11-22 01:21:07 | INFO | model_worker | args: Namespace(host='localhost', port=21042, worker_address='http://localhost:21042', controller_address='http://localhost:21041', model_path='/data/ckpts/huggingface/models/models--lmsys--vicuna-13b-v1.5-16k/snapshots/277697af19d4b267626ebc9f4e078d19a9a0fddf', revision='main', device='cuda', gpus=None, num_gpus=1, max_gpu_memory=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, model_names=['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'], conv_template=None, limit_worker_concurrency=5, stream_interval=2, no_register=False)
2023-11-22 01:21:07 | INFO | model_worker | Loading the model ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'] on worker aa56ce81 ...
2023-11-22 01:21:07 | ERROR | stderr | Loading checkpoint shards:   0%|                                                                                             | 0/3 [00:00<?, ?it/s]
2023-11-22 01:21:14 | ERROR | stderr | Loading checkpoint shards:  33%|████████████████████████████▎                                                        | 1/3 [00:06<00:13,  6.69s/it]
2023-11-22 01:21:20 | ERROR | stderr | Loading checkpoint shards:  67%|████████████████████████████████████████████████████████▋                            | 2/3 [00:13<00:06,  6.47s/it]
2023-11-22 01:21:24 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:16<00:00,  5.28s/it]
2023-11-22 01:21:24 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:16<00:00,  5.63s/it]
2023-11-22 01:21:24 | ERROR | stderr | 
2023-11-22 01:21:31 | INFO | model_worker | Register to controller
2023-11-22 01:21:31 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m2268348[0m]
2023-11-22 01:21:31 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2023-11-22 01:21:31 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2023-11-22 01:21:31 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://localhost:21042[0m (Press CTRL+C to quit)
2023-11-22 01:21:35 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60814 - "[1mPOST /worker_get_conv_template HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:35 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60830 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:35 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60830 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:41 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60838 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:41 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52480 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:41 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52480 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52492 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52500 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52500 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52504 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36768 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36768 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:54 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36782 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:54 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36790 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:54 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36790 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:59 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36792 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:59 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36334 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:21:59 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36334 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:04 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36348 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:04 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36352 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:04 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36352 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36358 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36360 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:07 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36360 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:11 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36374 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:11 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40844 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:11 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40844 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40852 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40862 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:16 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40862 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:16 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: Semaphore(value=4, locked=False). call_ct: 10. worker_id: aa56ce81. 
2023-11-22 01:22:21 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40870 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:21 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55710 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:21 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55710 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:25 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55718 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:25 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55728 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:25 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55728 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:29 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55736 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:29 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43458 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:29 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43458 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:34 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43468 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:34 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43470 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:34 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43470 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:37 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43472 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:37 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43478 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:37 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43478 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:42 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43482 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:42 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44932 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:42 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44932 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44936 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44948 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:45 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44948 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44952 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44956 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44956 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:52 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44958 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:52 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40278 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:52 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40278 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40280 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40290 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2023-11-22 01:22:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:40290 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
